cik,name,accession,filing_date,acceptance_et,after_hours,items
0001716947,"Ensysce Biosciences, Inc.",0001213900-19-027232,2019-12-31,2019-12-31T08:38:43-05:00,False,"1.01,9.01"
0001716947,"Ensysce Biosciences, Inc.",0001213900-19-027124,2019-12-30,2019-12-27T19:20:08-05:00,True,"7.01,9.01"
0001716947,"Ensysce Biosciences, Inc.",0001213900-19-025565,2019-12-09,2019-12-06T19:29:04-05:00,True,"1.01,2.03,5.03,9.01"
0001716947,"Ensysce Biosciences, Inc.",0001213900-19-025224,2019-12-03,2019-12-03T17:00:23-05:00,True,5.07
0001853816,"Dermata Therapeutics, Inc.",0001493152-25-029364,2025-12-29,2025-12-29T16:05:50-05:00,True,"1.01,3.02,8.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001493152-25-023942,2025-11-18,2025-11-17T18:15:24-05:00,True,1.02
0001853816,"Dermata Therapeutics, Inc.",0001493152-25-023419,2025-11-14,2025-11-14T16:05:37-05:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001493152-25-021255,2025-11-07,2025-11-07T16:05:49-05:00,True,"8.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001493152-25-013815,2025-09-17,2025-09-17T06:05:11-04:00,False,8.01
0001853816,"Dermata Therapeutics, Inc.",0001493152-25-012952,2025-09-10,2025-09-10T08:00:53-04:00,False,8.01
0001853816,"Dermata Therapeutics, Inc.",0001641172-25-025405,2025-08-25,2025-08-25T17:00:11-04:00,True,8.01
0001853816,"Dermata Therapeutics, Inc.",0001641172-25-023570,2025-08-13,2025-08-13T17:01:14-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001641172-25-021501,2025-07-30,2025-07-30T09:00:10-04:00,False,"3.03,5.03,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001641172-25-019760,2025-07-16,2025-07-15T17:45:27-04:00,True,5.07
0001853816,"Dermata Therapeutics, Inc.",0001641172-25-018042,2025-07-07,2025-07-07T17:25:33-04:00,True,3.01
0001853816,"Dermata Therapeutics, Inc.",0001641172-25-013823,2025-06-05,2025-06-05T16:31:22-04:00,True,"4.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001641172-25-011873,2025-05-21,2025-05-21T09:00:09-04:00,False,"7.01,8.01"
0001853816,"Dermata Therapeutics, Inc.",0001641172-25-011286,2025-05-16,2025-05-16T17:20:09-04:00,True,3.01
0001853816,"Dermata Therapeutics, Inc.",0001641172-25-010112,2025-05-14,2025-05-14T09:01:36-04:00,False,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-25-004265,2025-04-15,2025-04-15T08:30:36-04:00,False,"7.01,8.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-25-003552,2025-03-28,2025-03-28T17:01:04-04:00,True,"1.01,3.02,3.03,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-25-003372,2025-03-27,2025-03-27T08:00:59-04:00,False,"7.01,8.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-25-003305,2025-03-25,2025-03-25T17:29:13-04:00,True,3.01
0001853816,"Dermata Therapeutics, Inc.",0001654954-25-002886,2025-03-17,2025-03-17T16:17:45-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-25-000681,2025-01-23,2025-01-23T16:16:32-05:00,True,"1.01,3.02,8.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-25-000570,2025-01-21,2025-01-21T08:05:55-05:00,False,"1.01,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-014289,2024-11-14,2024-11-13T18:03:44-05:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-012031,2024-09-17,2024-09-17T17:25:17-04:00,True,"1.01,3.02,8.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-010104,2024-08-07,2024-08-07T16:06:20-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-009903,2024-08-02,2024-08-02T17:16:49-04:00,True,"8.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-007532,2024-06-07,2024-06-07T17:11:51-04:00,True,"1.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-007369,2024-06-05,2024-06-05T09:02:59-04:00,False,8.01
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-006912,2024-05-24,2024-05-24T16:06:17-04:00,True,3.01
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-006608,2024-05-17,2024-05-17T16:09:20-04:00,True,"1.01,3.02,3.03,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-006396,2024-05-15,2024-05-15T16:06:40-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-006312,2024-05-15,2024-05-15T09:00:42-04:00,False,"3.01,8.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-006133,2024-05-14,2024-05-14T09:16:14-04:00,False,"3.03,5.03,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-005715,2024-05-07,2024-05-07T17:10:15-04:00,True,"5.02,5.07,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-003500,2024-03-21,2024-03-21T16:05:28-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-24-000520,2024-01-12,2024-01-12T16:06:12-05:00,True,5.07
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-014542,2023-11-17,2023-11-17T16:06:04-05:00,True,"1.01,3.02,3.03,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-014446,2023-11-16,2023-11-15T18:16:29-05:00,True,3.01
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-014015,2023-11-09,2023-11-09T16:08:14-05:00,True,"2.02,4.01,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-010489,2023-08-10,2023-08-10T16:18:20-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-010092,2023-08-03,2023-08-03T16:31:21-04:00,True,"4.01,5.02,5.07,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-007177,2023-05-24,2023-05-24T17:13:36-04:00,True,"1.01,3.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-006209,2023-05-11,2023-05-11T16:07:03-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-003722,2023-03-28,2023-03-28T16:06:16-04:00,True,8.01
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-003181,2023-03-20,2023-03-20T16:36:29-04:00,True,"1.01,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-002711,2023-03-13,2023-03-13T13:16:44-04:00,False,"3.03,5.03,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-001927,2023-02-21,2023-02-21T16:10:09-05:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-23-001476,2023-02-08,2023-02-08T16:05:34-05:00,True,5.07
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-016569,2022-12-15,2022-12-15T16:05:40-05:00,True,"3.01,8.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-016099,2022-12-05,2022-12-05T09:01:47-05:00,False,"7.01,8.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-015036,2022-11-10,2022-11-10T17:22:39-05:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-012918,2022-09-23,2022-09-23T16:05:51-04:00,True,"5.03,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-011373,2022-08-15,2022-08-15T16:20:13-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-009535,2022-07-11,2022-07-11T17:10:36-04:00,True,"5.03,5.07,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-008770,2022-06-24,2022-06-24T17:00:37-04:00,True,5.02
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-008628,2022-06-22,2022-06-22T17:08:20-04:00,True,3.01
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-007063,2022-05-17,2022-05-17T16:07:49-04:00,True,8.01
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-006969,2022-05-16,2022-05-16T16:09:15-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-005375,2022-04-25,2022-04-25T16:45:41-04:00,True,"1.01,3.02,8.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-003871,2022-03-28,2022-03-28T08:34:49-04:00,False,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-002423,2022-03-02,2022-03-02T17:25:43-05:00,True,8.01
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-001134,2022-02-04,2022-02-04T16:46:42-05:00,True,8.01
0001853816,"Dermata Therapeutics, Inc.",0001654954-22-000428,2022-01-13,2022-01-13T08:30:48-05:00,False,"5.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-21-013038,2021-12-10,2021-12-10T14:01:11-05:00,False,"5.02,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-21-012446,2021-11-19,2021-11-19T09:06:21-05:00,False,"7.01,8.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-21-012224,2021-11-15,2021-11-15T16:20:39-05:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001654954-21-010436,2021-09-27,2021-09-27T16:06:11-04:00,True,"2.02,7.01,9.01"
0001853816,"Dermata Therapeutics, Inc.",0001193125-21-263316,2021-09-01,2021-09-01T16:50:35-04:00,True,"5.02,7.01,9.01"
0001826892,"BioAtla, Inc.",0001193125-25-337646,2025-12-31,2025-12-31T07:15:24-05:00,False,"1.01,3.02,7.01,9.01"
0001826892,"BioAtla, Inc.",0001193125-25-337078,2025-12-30,2025-12-30T16:05:35-05:00,True,"5.07,8.01"
0001826892,"BioAtla, Inc.",0001193125-25-290474,2025-11-21,2025-11-21T06:15:33-05:00,False,"1.01,2.03,9.01"
0001826892,"BioAtla, Inc.",0001193125-25-280141,2025-11-13,2025-11-13T16:06:20-05:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0001193125-25-211305,2025-09-22,2025-09-22T16:10:07-04:00,True,8.01
0001826892,"BioAtla, Inc.",0000950170-25-105000,2025-08-07,2025-08-07T16:06:58-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-25-088499,2025-06-20,2025-06-20T16:06:53-04:00,True,"5.02,5.07"
0001826892,"BioAtla, Inc.",0000950170-25-073688,2025-05-16,2025-05-16T17:05:56-04:00,True,3.01
0001826892,"BioAtla, Inc.",0000950170-25-064415,2025-05-06,2025-05-06T16:01:37-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-25-046065,2025-03-27,2025-03-27T16:09:17-04:00,True,"2.02,2.05,9.01"
0001826892,"BioAtla, Inc.",0000950170-25-039400,2025-03-14,2025-03-14T16:05:07-04:00,True,5.02
0001826892,"BioAtla, Inc.",0000950170-25-016321,2025-02-07,2025-02-07T16:25:15-05:00,True,3.01
0001826892,"BioAtla, Inc.",0001193125-24-283212,2024-12-20,2024-12-20T16:51:59-05:00,True,"1.01,7.01,9.01"
0001826892,"BioAtla, Inc.",0001193125-24-282547,2024-12-20,2024-12-20T08:50:36-05:00,False,"7.01,9.01"
0001826892,"BioAtla, Inc.",0000950170-24-123281,2024-11-07,2024-11-07T16:05:19-05:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0001193125-24-223282,2024-09-23,2024-09-23T07:48:31-04:00,False,"1.01,9.01"
0001826892,"BioAtla, Inc.",0000950170-24-093888,2024-08-08,2024-08-08T16:05:18-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-24-073139,2024-06-13,2024-06-13T17:11:14-04:00,True,5.07
0001826892,"BioAtla, Inc.",0000950170-24-061616,2024-05-17,2024-05-17T16:05:22-04:00,True,8.01
0001826892,"BioAtla, Inc.",0000950170-24-059508,2024-05-14,2024-05-14T16:05:16-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-24-047595,2024-04-24,2024-04-24T16:15:17-04:00,True,"5.03,9.01"
0001826892,"BioAtla, Inc.",0000950170-24-036395,2024-03-26,2024-03-26T16:01:11-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-24-017881,2024-02-21,2024-02-21T16:01:12-05:00,True,5.02
0001826892,"BioAtla, Inc.",0000950170-24-013807,2024-02-12,2024-02-12T16:01:17-05:00,True,8.01
0001826892,"BioAtla, Inc.",0001193125-24-004912,2024-01-09,2024-01-09T09:01:12-05:00,False,"7.01,9.01"
0001826892,"BioAtla, Inc.",0001193125-24-004539,2024-01-08,2024-01-08T17:11:00-05:00,True,"5.03,9.01"
0001826892,"BioAtla, Inc.",0001193125-23-293959,2023-12-13,2023-12-13T08:31:30-05:00,False,"7.01,8.01,9.01"
0001826892,"BioAtla, Inc.",0001193125-23-288019,2023-12-04,2023-12-04T09:01:00-05:00,False,"8.01,9.01"
0001826892,"BioAtla, Inc.",0000950170-23-060210,2023-11-07,2023-11-07T16:02:09-05:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-23-036440,2023-08-01,2023-08-01T16:02:00-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-23-028007,2023-06-14,2023-06-14T17:01:03-04:00,True,5.07
0001826892,"BioAtla, Inc.",0000950170-23-021212,2023-05-11,2023-05-11T16:06:12-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-23-009469,2023-03-23,2023-03-23T16:02:45-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-23-007213,2023-03-10,2023-03-10T14:32:03-05:00,False,7.01
0001826892,"BioAtla, Inc.",0001193125-23-049760,2023-02-27,2023-02-27T08:32:02-05:00,False,"5.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-23-002910,2023-02-15,2023-02-15T16:30:57-05:00,True,5.02
0001826892,"BioAtla, Inc.",0001193125-23-003550,2023-01-06,2023-01-06T16:14:07-05:00,True,"1.01,9.01"
0001826892,"BioAtla, Inc.",0001193125-22-279214,2022-11-07,2022-11-07T17:05:59-05:00,True,"1.01,9.01"
0001826892,"BioAtla, Inc.",0001193125-22-277328,2022-11-04,2022-11-04T06:08:34-04:00,False,"8.01,9.01"
0001826892,"BioAtla, Inc.",0000950170-22-021833,2022-11-03,2022-11-03T16:03:10-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-22-018700,2022-09-21,2022-09-21T09:03:20-04:00,False,"5.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-22-016024,2022-08-09,2022-08-09T16:02:44-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-22-011774,2022-06-17,2022-06-17T09:01:41-04:00,False,5.07
0001826892,"BioAtla, Inc.",0001193125-22-168316,2022-06-06,2022-06-06T16:05:56-04:00,True,5.02
0001826892,"BioAtla, Inc.",0000950170-22-007371,2022-05-04,2022-05-04T16:01:49-04:00,True,"2.02,9.01"
0001826892,"BioAtla, Inc.",0001193125-22-101666,2022-04-11,2022-04-11T16:13:47-04:00,True,"7.01,9.01"
0001826892,"BioAtla, Inc.",0001193125-22-054400,2022-02-25,2022-02-25T16:07:47-05:00,True,5.02
0001826892,"BioAtla, Inc.",0000950170-22-000220,2022-01-11,2022-01-10T17:31:55-05:00,True,"1.01,9.01"
0001826892,"BioAtla, Inc.",0001193125-21-363150,2021-12-21,2021-12-21T09:16:01-05:00,False,"5.02,9.01"
0001826892,"BioAtla, Inc.",0001193125-21-335170,2021-11-19,2021-11-19T16:15:57-05:00,True,1.02
0001826892,"BioAtla, Inc.",0000950170-21-001919,2021-09-29,2021-09-29T08:27:35-04:00,False,"1.01,3.02,9.01"
0001826892,"BioAtla, Inc.",0000950170-21-000359,2021-06-17,2021-06-16T21:01:59-04:00,True,5.07
0001826892,"BioAtla, Inc.",0001193125-21-034551,2021-02-09,2021-02-09T17:00:52-05:00,True,5.02
0001826892,"BioAtla, Inc.",0001193125-20-321571,2020-12-18,2020-12-18T16:41:59-05:00,True,"5.03,9.01"
0001510964,"CV Sciences, Inc.",0001193125-25-280116,2025-11-13,2025-11-13T16:04:08-05:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001193125-25-237188,2025-10-10,2025-10-10T17:05:25-04:00,True,"1.01,9.01"
0001510964,"CV Sciences, Inc.",0001193125-25-207436,2025-09-18,2025-09-18T16:24:23-04:00,True,"1.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-25-107984,2025-08-13,2025-08-13T16:01:09-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-25-081934,2025-06-05,2025-06-04T20:34:39-04:00,True,"5.07,9.01"
0001510964,"CV Sciences, Inc.",0000950170-25-071347,2025-05-14,2025-05-14T16:01:33-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-25-045761,2025-03-27,2025-03-27T09:25:48-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-25-023618,2025-02-20,2025-02-19T20:44:14-05:00,True,"1.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-25-022630,2025-02-19,2025-02-18T19:06:54-05:00,True,8.01
0001510964,"CV Sciences, Inc.",0000950170-25-018048,2025-02-11,2025-02-11T17:04:30-05:00,True,1.02
0001510964,"CV Sciences, Inc.",0000950170-24-130576,2024-11-25,2024-11-25T16:17:49-05:00,True,8.01
0001510964,"CV Sciences, Inc.",0000950170-24-129750,2024-11-21,2024-11-21T16:38:16-05:00,True,"1.01,3.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-24-126787,2024-11-14,2024-11-14T09:17:00-05:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-24-095801,2024-08-13,2024-08-13T09:28:43-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-24-082225,2024-07-09,2024-07-08T19:12:05-04:00,True,"1.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-24-076955,2024-06-25,2024-06-24T18:25:48-04:00,True,"5.02,9.01"
0001510964,"CV Sciences, Inc.",0000950170-24-069998,2024-06-07,2024-06-06T17:31:32-04:00,True,"5.07,9.01"
0001510964,"CV Sciences, Inc.",0000950170-24-059152,2024-05-14,2024-05-14T09:10:34-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0000950170-24-058981,2024-05-14,2024-05-13T19:38:58-04:00,True,"1.01,3.02,7.01"
0001510964,"CV Sciences, Inc.",0000950170-24-037652,2024-03-28,2024-03-28T09:20:52-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-23-000042,2023-12-12,2023-12-12T09:36:49-05:00,False,"1.01,3.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-23-000036,2023-11-14,2023-11-14T09:18:33-05:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-23-000030,2023-08-14,2023-08-14T09:32:15-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-23-000026,2023-06-05,2023-06-05T16:52:45-04:00,True,"5.02,5.07,9.01"
0001510964,"CV Sciences, Inc.",0001510964-23-000022,2023-05-15,2023-05-15T09:10:50-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-23-000012,2023-03-29,2023-03-29T09:08:15-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-23-000003,2023-03-02,2023-03-02T16:34:16-05:00,True,"7.01,8.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-22-000085,2022-11-14,2022-11-14T09:12:56-05:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-22-000079,2022-10-25,2022-10-25T16:20:41-04:00,True,5.02
0001510964,"CV Sciences, Inc.",0001510964-22-000076,2022-09-27,2022-09-27T16:08:08-04:00,True,"7.01,8.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-22-000072,2022-08-25,2022-08-24T19:04:33-04:00,True,"1.01,1.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-22-000065,2022-08-15,2022-08-15T09:06:52-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-22-000058,2022-07-27,2022-07-27T16:04:34-04:00,True,5.02
0001510964,"CV Sciences, Inc.",0001510964-22-000051,2022-06-06,2022-06-06T16:01:40-04:00,True,8.01
0001510964,"CV Sciences, Inc.",0001510964-22-000048,2022-06-01,2022-06-01T16:06:42-04:00,True,"5.02,5.07"
0001510964,"CV Sciences, Inc.",0001510964-22-000045,2022-05-24,2022-05-24T16:52:41-04:00,True,"1.01,2.04,9.01"
0001510964,"CV Sciences, Inc.",0001510964-22-000040,2022-05-16,2022-05-16T09:15:10-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-22-000023,2022-04-01,2022-03-31T20:15:12-04:00,True,"1.01,3.03,5.03,9.01"
0001510964,"CV Sciences, Inc.",0001510964-22-000016,2022-03-31,2022-03-31T16:10:08-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-22-000008,2022-03-28,2022-03-28T08:55:52-04:00,False,"1.01,2.03,8.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000087,2021-12-21,2021-12-21T16:02:26-05:00,True,"5.02,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000082,2021-11-30,2021-11-30T17:13:18-05:00,True,"4.01,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000075,2021-11-15,2021-11-15T17:21:13-05:00,True,"1.01,2.03,8.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000065,2021-11-15,2021-11-15T08:08:51-05:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000062,2021-09-30,2021-09-30T17:03:27-04:00,True,5.02
0001510964,"CV Sciences, Inc.",0001510964-21-000060,2021-09-13,2021-09-13T16:18:30-04:00,True,1.02
0001510964,"CV Sciences, Inc.",0001510964-21-000056,2021-08-12,2021-08-12T16:07:47-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000052,2021-07-30,2021-07-30T16:35:35-04:00,True,"5.02,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000049,2021-06-29,2021-06-29T17:17:42-04:00,True,"5.02,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000045,2021-06-14,2021-06-14T16:40:11-04:00,True,"5.03,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000032,2021-06-02,2021-06-02T16:35:55-04:00,True,"5.02,5.07"
0001510964,"CV Sciences, Inc.",0001510964-21-000026,2021-05-13,2021-05-13T16:09:46-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-21-000010,2021-03-18,2021-03-18T16:08:25-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-20-000082,2020-12-08,2020-12-07T21:05:39-05:00,True,"1.01,8.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-20-000072,2020-11-05,2020-11-05T16:13:53-05:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-20-000064,2020-08-06,2020-08-06T16:07:38-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-20-000062,2020-07-31,2020-07-31T16:56:54-04:00,True,5.02
0001510964,"CV Sciences, Inc.",0001510964-20-000060,2020-06-22,2020-06-19T18:16:46-04:00,True,"5.02,5.07"
0001510964,"CV Sciences, Inc.",0001510964-20-000045,2020-05-20,2020-05-20T16:40:53-04:00,True,"8.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-20-000039,2020-05-08,2020-05-08T08:08:47-04:00,False,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-20-000031,2020-04-21,2020-04-20T17:59:24-04:00,True,"1.01,2.03,9.01"
0001510964,"CV Sciences, Inc.",0001510964-20-000020,2020-03-25,2020-03-25T16:18:48-04:00,True,5.02
0001510964,"CV Sciences, Inc.",0001510964-20-000010,2020-03-16,2020-03-16T16:07:49-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000076,2019-11-21,2019-11-21T16:17:05-05:00,True,5.02
0001510964,"CV Sciences, Inc.",0001510964-19-000064,2019-11-05,2019-11-05T16:03:46-05:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000057,2019-10-30,2019-10-30T16:01:35-04:00,True,"5.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000054,2019-10-22,2019-10-22T16:20:21-04:00,True,"5.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000052,2019-09-20,2019-09-19T17:44:35-04:00,True,"8.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000049,2019-08-27,2019-08-27T16:07:28-04:00,True,"5.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000040,2019-08-06,2019-08-06T16:04:53-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000036,2019-07-08,2019-07-08T16:58:50-04:00,True,8.01
0001510964,"CV Sciences, Inc.",0001510964-19-000032,2019-06-25,2019-06-24T19:18:18-04:00,True,5.02
0001510964,"CV Sciences, Inc.",0001510964-19-000029,2019-06-17,2019-06-14T21:25:05-04:00,True,"5.02,5.07,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000025,2019-05-08,2019-05-08T16:08:20-04:00,True,"2.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000014,2019-04-15,2019-04-15T16:10:12-04:00,True,"4.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000011,2019-04-02,2019-04-02T16:49:38-04:00,True,8.01
0001510964,"CV Sciences, Inc.",0001510964-19-000009,2019-03-21,2019-03-21T16:58:06-04:00,True,"5.02,7.01,9.01"
0001510964,"CV Sciences, Inc.",0001510964-19-000006,2019-03-12,2019-03-12T16:09:01-04:00,True,"2.02,7.01"
0001510964,"CV Sciences, Inc.",0001683168-19-000175,2019-01-23,2019-01-23T08:13:03-05:00,False,5.02
0001510964,"CV Sciences, Inc.",0001683168-19-000034,2019-01-08,2019-01-08T08:45:13-05:00,False,"5.02,7.01,9.01"
0001810560,"REVELATION BIOSCIENCES, INC.",0001193125-25-306915,2025-12-03,2025-12-03T17:01:56-05:00,True,"3.03,5.07,8.01,9.01"
0001810560,"REVELATION BIOSCIENCES, INC.",0001193125-25-269696,2025-11-06,2025-11-06T16:28:00-05:00,True,"2.02,9.01"
0001810560,"REVELATION BIOSCIENCES, INC.",0001193125-25-256367,2025-10-29,2025-10-29T16:20:21-04:00,True,"7.01,9.01"
0001810560,"REVELATION BIOSCIENCES, INC.",0001193125-25-240400,2025-10-15,2025-10-15T17:06:30-04:00,True,"7.01,9.01"
0001810560,"REVELATION BIOSCIENCES, INC.",0001193125-25-203750,2025-09-15,2025-09-15T17:02:40-04:00,True,"1.01,3.02,3.03,8.01,9.01"
